Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2013,2,6,8,6,6/8/2013,UA,19977,UA,N75433,1260,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,734,728,-6,0,0,-1,0700-0759,15,743,1329,7,1340,1336,-4,0,0,-1,1300-1359,0,,0,246,248,226,1,1846,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N543MQ,3815,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,1210,275,275,1,12,0700-0759,11,1221,1210,6,800,1216,256,256,1,12,0800-0859,0,,0,85,66,49,1,296,2,256,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N763SK,6437,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,729,-6,0,0,-1,0700-0759,16,745,832,26,901,858,-3,0,0,-1,0900-0959,0,,0,86,89,47,1,334,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,US,20355,US,N191UW,932,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,735,0,0,0,0,0700-0759,11,746,824,7,828,831,3,3,0,0,0800-0859,0,,0,113,116,98,1,599,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,VX,21171,VX,N851VA,202,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,733,-2,0,0,-1,0700-0759,12,745,1332,14,1340,1346,6,6,0,0,1300-1359,0,,0,245,253,227,1,1846,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N18556,5846,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,735,810,35,35,1,2,0700-0759,23,833,904,3,840,907,27,27,1,1,0800-0859,0,,0,125,117,91,1,599,3,27,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N651MQ,4139,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,740,912,92,92,1,6,0700-0759,7,919,954,6,855,1000,65,65,1,4,0800-0859,0,,0,135,108,95,1,599,3,65,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N631MQ,4369,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,740,749,9,9,0,0,0700-0759,50,839,826,6,805,832,27,27,1,1,0800-0859,0,,0,85,103,47,1,265,2,9,0,18,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N4XFAA,2328,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,740,742,2,2,0,0,0700-0759,12,754,945,9,955,954,-1,0,0,-1,0900-0959,0,,0,135,132,111,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N38257,1027,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,741,736,-5,0,0,-1,0700-0759,8,744,810,8,836,818,-18,0,0,-2,0800-0859,0,,0,115,102,86,1,594,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N443UA,501,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,742,738,-4,0,0,-1,0700-0759,11,749,853,9,926,902,-24,0,0,-2,0900-0959,0,,0,164,144,124,1,867,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N16713,1496,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,744,737,-7,0,0,-1,0700-0759,12,749,819,13,853,832,-21,0,0,-2,0800-0859,0,,0,129,115,90,1,642,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N836UA,790,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,745,741,-4,0,0,-1,0700-0759,12,753,817,5,850,822,-28,0,0,-2,0800-0859,0,,0,125,101,84,1,606,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N75436,1281,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,745,744,-1,0,0,-1,0700-0759,16,800,848,6,917,854,-23,0,0,-2,0900-0959,0,,0,152,130,108,1,719,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,US,20355,US,N624AW,1,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,745,815,30,30,1,2,0700-0759,14,829,1328,6,1309,1334,25,25,1,1,1300-1359,0,,0,204,199,179,1,1440,6,25,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N842MQ,4170,11067,1106702,31067,CMI,"Champaign/Urbana, IL",IL,17,Illinois,41,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,750,759,9,9,0,0,0700-0759,12,811,843,27,850,910,20,20,1,1,0800-0859,0,,0,60,71,32,1,135,1,9,0,11,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N945SW,6539,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,750,746,-4,0,0,-1,0700-0759,24,810,1113,6,1122,1119,-3,0,0,-1,1100-1159,0,,0,152,153,123,1,911,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N14977,4159,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,750,747,-3,0,0,-1,0700-0759,15,802,901,11,918,912,-6,0,0,-1,0900-0959,0,,0,88,85,59,1,403,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N36915,4265,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,751,742,-9,0,0,-1,0700-0759,13,755,842,11,904,853,-11,0,0,-1,0900-0959,0,,0,73,71,47,1,258,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N539MQ,3737,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,755,755,0,0,0,0,0700-0759,13,808,849,21,920,910,-10,0,0,-1,0900-0959,0,,0,145,135,101,1,719,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,US,20355,US,N173US,1745,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,755,750,-5,0,0,-1,0700-0759,22,812,851,39,914,930,16,16,1,1,0900-0959,0,,0,139,160,99,1,678,3,0,0,16,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N834UA,605,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,757,754,-3,0,0,-1,0700-0759,10,804,830,3,856,833,-23,0,0,-2,0800-0859,0,,0,119,99,86,1,612,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N13994,5973,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,757,753,-4,0,0,-1,0700-0759,14,807,749,14,814,803,-11,0,0,-1,0800-0859,0,,0,77,70,42,1,235,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N37419,1621,14576,1457604,34576,ROC,"Rochester, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,758,756,-2,0,0,-1,0700-0759,10,806,823,6,845,829,-16,0,0,-2,0800-0859,0,,0,107,93,77,1,528,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N509MQ,3866,15919,1591902,31834,XNA,"Fayetteville, AR",AR,5,Arkansas,71,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,800,829,29,29,1,1,0800-0859,8,837,946,11,940,957,17,17,1,1,0900-0959,0,,0,100,88,69,1,522,3,17,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N698MQ,4381,11823,1182304,31823,FWA,"Fort Wayne, IN",IN,18,Indiana,42,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,800,757,-3,0,0,-1,0800-0859,7,804,737,5,755,742,-13,0,0,-1,0700-0759,0,,0,55,45,33,1,157,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N3HFAA,507,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,800,754,-6,0,0,-1,0800-0859,23,817,952,7,1015,959,-16,0,0,-2,1000-1059,0,,0,195,185,155,1,1182,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N590AA,2319,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,800,756,-4,0,0,-1,0800-0859,15,811,856,22,925,918,-7,0,0,-1,0900-0959,0,,0,85,82,45,1,334,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,B6,20409,B6,N283JB,927,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,800,757,-3,0,0,-1,0800-0859,11,808,915,21,949,936,-13,0,0,-1,0900-0959,0,,0,169,159,127,1,867,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N15712,1603,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,802,819,17,17,1,1,0800-0859,12,831,1126,7,1122,1133,11,11,0,0,1100-1159,0,,0,140,134,115,1,888,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N603MQ,3932,14783,1478302,34783,SGF,"Springfield, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,805,802,-3,0,0,-1,0800-0859,13,815,922,5,935,927,-8,0,0,-1,0900-0959,0,,0,90,85,67,1,438,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N587UA,436,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,805,759,-6,0,0,-1,0800-0859,30,829,1402,6,1400,1408,8,8,0,0,1400-1459,0,,0,235,249,213,1,1726,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N36444,1452,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,805,808,3,3,0,0,0800-0859,11,819,842,9,900,851,-9,0,0,-1,0900-0959,0,,0,115,103,83,1,589,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N4YKAA,1174,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,805,759,-6,0,0,-1,0800-0859,10,809,929,9,1000,938,-22,0,0,-2,1000-1059,0,,0,175,159,140,1,1012,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N503MQ,3772,10140,1014002,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,810,810,0,0,0,0,0800-0859,9,819,1139,17,1145,1156,11,11,0,0,1100-1159,0,,0,155,166,140,1,1118,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N623MQ,3986,15380,1538002,35380,TVC,"Traverse City, MI",MI,26,Michigan,43,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,810,809,-1,0,0,-1,0800-0859,12,821,803,11,825,814,-11,0,0,-1,0800-0859,0,,0,75,65,42,1,224,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N3EHAA,289,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,810,809,-1,0,0,-1,0800-0859,8,817,921,16,1000,937,-23,0,0,-2,1000-1059,0,,0,170,148,124,1,867,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N516AA,380,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,810,809,-1,0,0,-1,0800-0859,13,822,905,5,920,910,-10,0,0,-1,0900-0959,0,,0,70,61,43,1,258,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N15985,5962,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,810,809,-1,0,0,-1,0800-0859,12,821,808,15,831,823,-8,0,0,-1,0800-0859,0,,0,81,74,47,1,265,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N845UA,393,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,811,805,-6,0,0,-1,0800-0859,12,817,936,6,1005,942,-23,0,0,-2,1000-1059,0,,0,174,157,139,1,1005,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N635MQ,4326,11042,1104202,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,819,4,4,0,0,0800-0859,16,835,829,8,845,837,-8,0,0,-1,0800-0859,0,,0,90,78,54,1,315,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N462UA,815,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,812,-3,0,0,-1,0800-0859,9,821,847,3,909,850,-19,0,0,-2,0900-0959,0,,0,114,98,86,1,589,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N3JHAA,2098,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,815,810,-5,0,0,-1,0800-0859,15,825,1358,6,1410,1404,-6,0,0,-1,1400-1459,0,,0,235,234,213,1,1726,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,YV,20378,YV,N508MJ,3731,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,818,817,-1,0,0,-1,0800-0859,17,834,1211,4,1221,1215,-6,0,0,-1,1200-1259,0,,0,183,178,157,1,1236,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,OO,20304,OO,N713SK,5506,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,820,840,20,20,1,1,0800-0859,11,851,1228,6,1220,1234,14,14,0,0,1200-1259,0,,0,180,174,157,1,1250,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N813MQ,4147,11066,1106602,31066,CMH,"Columbus, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,825,819,-6,0,0,-1,0800-0859,12,831,826,19,855,845,-10,0,0,-1,0800-0859,0,,0,90,86,55,1,296,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N850MQ,4190,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,825,819,-6,0,0,-1,0800-0859,13,832,942,17,1005,959,-6,0,0,-1,1000-1059,0,,0,100,100,70,1,409,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N3JGAA,1745,11278,1127802,30852,DCA,"Washington, DC",VA,51,Virginia,38,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,825,817,-8,0,0,-1,0800-0859,10,827,858,6,935,904,-31,0,0,-2,0900-0959,0,,0,130,107,91,1,612,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N4XYAA,2224,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,825,819,-6,0,0,-1,0800-0859,12,831,1347,9,1405,1356,-9,0,0,-1,1400-1459,0,,0,220,217,196,1,1514,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,UA,19977,UA,N37462,1164,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,829,823,-6,0,0,-1,0800-0859,10,833,1349,6,1419,1355,-24,0,0,-2,1400-1459,0,,0,230,212,196,1,1739,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,MQ,20398,MQ,N644MQ,4298,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,822,-8,0,0,-1,0800-0859,13,835,956,8,1020,1004,-16,0,0,-2,1000-1059,0,,0,110,102,81,1,492,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,9E,20363,9E,N919XJ,3521,12478,1247802,31703,JFK,"New York, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,838,8,8,0,0,0800-0859,21,859,951,3,1012,954,-18,0,0,-2,1000-1059,0,,0,162,136,112,1,740,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N526AA,309,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,822,-8,0,0,-1,0800-0859,14,836,923,9,1015,932,-43,0,0,-2,1000-1059,0,,0,165,130,107,1,733,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N3CDAA,1232,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,824,-6,0,0,-1,0800-0859,15,839,1352,13,1430,1405,-25,0,0,-2,1400-1459,0,,0,240,221,193,1,1721,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AA,19805,AA,N4YPAA,2332,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,825,-5,0,0,-1,0800-0859,19,844,1033,11,1050,1044,-6,0,0,-1,1000-1059,0,,0,140,139,109,1,802,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,AS,19930,AS,N409AS,20,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,830,829,-1,0,0,-1,0800-0859,16,845,1359,8,1425,1407,-18,0,0,-2,1400-1459,0,,0,235,218,194,1,1721,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,EV,20366,EV,N11150,4126,11042,1104202,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,834,829,-5,0,0,-1,0800-0859,19,848,846,23,900,909,9,9,0,0,0900-0959,0,,0,86,100,58,1,315,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,2,6,8,6,6/8/2013,DL,19790,DL,N762NC,652,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13930,1393002,30977,ORD,"Chicago, IL",IL,17,Illinois,41,835,830,-5,0,0,-1,0800-0859,11,841,912,5,942,917,-25,0,0,-2,0900-0959,0,,0,127,107,91,1,606,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
