Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,UniqueCarrier,AirlineID,Carrier,TailNum,FlightNum,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2007,3,7,25,3,7/25/2007,CO,19704,CO,N18243,349,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,700,654,-6,0,0,-1,0700-0759,16,710,1523,7,1528,1530,2,2,0,0,1500-1559,0,,0,328,336,313,1,2565,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N33637,1551,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1310,1344,34,34,1,2,1300-1359,20,1404,1507,9,1445,1516,31,31,1,2,1400-1459,0,,0,95,92,63,1,416,2,0,0,0,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N24715,186,14908,1490802,32575,SNA,"Santa Ana, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,740,740,0,0,0,0,0700-0759,13,753,1616,16,1612,1632,20,20,1,1,1600-1659,0,,0,332,352,323,1,2433,10,0,0,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14653,519,15304,1530401,33195,TPA,"Tampa, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1010,1002,-8,0,0,-1,1000-1059,19,1021,1235,6,1259,1241,-18,0,0,-2,1200-1259,0,,0,169,159,134,1,998,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N38268,629,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1215,1211,-4,0,0,-1,1200-1259,25,1236,1823,25,1809,1848,39,39,1,2,1800-1859,0,,0,234,277,227,1,1605,7,0,0,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N52616,1125,10721,1072101,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,935,932,-3,0,0,-1,0900-0959,23,955,1042,8,1057,1050,-7,0,0,-1,1000-1059,0,,0,82,78,47,1,200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17229,569,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,705,654,-11,0,0,-1,0700-0759,27,721,1459,10,1500,1509,9,9,0,0,1500-1559,0,,0,295,315,278,1,2227,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N75861,693,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1109,1109,0,0,0,0,1100-1159,24,1133,1345,16,1351,1401,10,10,0,0,1300-1359,0,,0,162,172,132,1,938,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14250,434,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2230,2227,-3,0,0,-1,2200-2259,25,2252,624,6,603,630,27,27,1,1,0600-0659,0,,0,273,303,272,1,2133,9,0,0,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N33132,449,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1115,1131,16,16,1,1,1100-1159,11,1142,1956,9,1952,2005,13,13,0,0,1900-1959,0,,0,337,334,314,1,2565,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N13716,1804,15376,1537601,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2358,2340,-18,0,0,-2,2300-2359,10,2350,712,11,721,723,2,2,0,0,0700-0759,0,,0,263,283,262,1,2116,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14121,50,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1310,1306,-4,0,0,-1,1300-1359,24,1330,1748,20,1809,1808,-1,0,0,-1,1800-1859,0,,0,239,242,198,1,1400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N76153,52,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,800,804,4,4,0,0,0800-0859,22,826,1225,18,1238,1243,5,5,0,0,1200-1259,0,,0,218,219,179,1,1400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N39343,239,13303,1330302,32467,MIA,"Miami, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,650,649,-1,0,0,-1,0600-0659,18,707,931,9,955,940,-15,0,0,-1,0900-0959,0,,0,185,171,144,1,1086,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N34282,1680,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1045,1037,-8,0,0,-1,1000-1059,17,1054,1851,10,1900,1901,1,1,0,0,1900-1959,0,,0,315,324,297,1,2401,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14731,1883,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1410,1422,12,12,0,0,1400-1459,9,1431,1811,17,1826,1828,2,2,0,0,1800-1859,0,,0,256,246,220,1,1634,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17344,1104,11278,1127801,30852,DCA,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,900,851,-9,0,0,-1,0900-0959,32,923,1009,10,1017,1019,2,2,0,0,1000-1059,0,,0,77,88,46,1,199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N37290,1827,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,800,822,22,22,1,1,0800-0859,20,842,1726,24,1635,1750,75,75,1,5,1600-1659,0,,0,335,388,344,1,2425,10,0,0,75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N41140,1493,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1300,1317,17,17,1,1,1300-1359,28,1345,1554,13,1600,1607,7,7,0,0,1600-1659,0,,0,180,170,129,1,938,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N73291,1400,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1155,1146,-9,0,0,-1,1100-1159,21,1207,1437,10,1500,1447,-13,0,0,-1,1500-1559,0,,0,185,181,150,1,1065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14231,385,14057,1405701,34057,PDX,"Portland, OR",OR,41,Oregon,92,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1305,1257,-8,0,0,-1,1300-1359,13,1310,2109,15,2120,2124,4,4,0,0,2100-2159,0,,0,315,327,299,1,2433,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N70330,377,14635,1463501,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1510,1529,19,19,1,1,1500-1559,24,1553,1813,9,1814,1822,8,8,0,0,1800-1859,0,,0,184,173,140,1,1068,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17619,1150,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1540,1539,-1,0,0,-1,1500-1559,21,1600,1736,18,1817,1754,-23,0,0,-2,1800-1859,0,,0,157,135,96,1,745,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17329,217,13495,1349501,33495,MSY,"New Orleans, LA",LA,22,Louisiana,72,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1450,1445,-5,0,0,-1,1400-1459,12,1457,1825,8,1905,1833,-32,0,0,-2,1900-1959,0,,0,195,168,148,1,1167,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N23661,1136,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1215,1236,21,21,1,1,1200-1259,13,1249,1715,8,1708,1723,15,15,1,1,1700-1759,0,,0,233,227,206,1,1372,6,1,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N41135,355,14027,1402701,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1720,1711,-9,0,0,-1,1700-1759,16,1727,1952,23,2030,2015,-15,0,0,-1,2000-2059,0,,0,190,184,145,1,1024,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N78285,1434,14107,1410701,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1045,1039,-6,0,0,-1,1000-1059,32,1111,1847,26,1840,1913,33,33,1,2,1800-1859,0,,0,295,334,276,1,2133,9,0,0,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14667,1108,11278,1127801,30852,DCA,"Washington, DC",VA,51,Virginia,38,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1259,1250,-9,0,0,-1,1200-1259,22,1312,1350,9,1427,1359,-28,0,0,-2,1400-1459,0,,0,88,69,38,1,199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N13665,1176,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,845,838,-7,0,0,-1,0800-0859,12,850,1136,12,1158,1148,-10,0,0,-1,1100-1159,0,,0,133,130,106,1,719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17329,561,14683,1468301,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,620,619,-1,0,0,-1,0600-0659,15,634,1059,8,1115,1107,-8,0,0,-1,1100-1159,0,,0,235,228,205,1,1569,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N26226,1755,14027,1402701,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,630,625,-5,0,0,-1,0600-0659,15,640,857,12,915,909,-6,0,0,-1,0900-0959,0,,0,165,164,137,1,1024,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N15659,1189,10721,1072101,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1415,1409,-6,0,0,-1,1400-1459,55,1504,1601,10,1555,1611,16,16,1,1,1500-1559,0,,0,100,122,57,1,200,1,0,0,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N35260,427,14679,1467902,33570,SAN,"San Diego, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1545,1538,-7,0,0,-1,1500-1559,13,1551,2347,6,2359,2353,-6,0,0,-1,2300-2359,0,,0,314,315,296,1,2425,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N62631,1166,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1105,1101,-4,0,0,-1,1100-1159,20,1121,1408,8,1424,1416,-8,0,0,-1,1400-1459,0,,0,139,135,107,1,719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N37298,475,14843,1484302,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,700,654,-6,0,0,-1,0700-0759,15,709,1040,9,1105,1049,-16,0,0,-2,1100-1159,0,,0,245,235,211,1,1608,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N33203,1580,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,730,725,-5,0,0,-1,0700-0759,15,740,1532,8,1545,1540,-5,0,0,-1,1500-1559,0,,0,315,315,292,1,2401,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N11656,1174,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1800,1808,8,8,0,0,1800-1859,63,1911,2202,8,2145,2210,25,25,1,1,2100-2159,0,,0,165,182,111,1,719,3,0,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N11206,1880,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1608,1619,11,11,0,0,1600-1659,11,1630,16,9,17,25,8,8,0,0,0001-0559,0,,0,309,306,286,1,2401,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N70330,1419,15304,1530401,33195,TPA,"Tampa, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,645,642,-3,0,0,-1,0600-0659,18,700,919,10,937,929,-8,0,0,-1,0900-0959,0,,0,172,167,139,1,998,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17663,351,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1708,1656,-12,0,0,-1,1700-1759,51,1747,2203,13,2211,2216,5,5,0,0,2200-2259,0,,0,243,260,196,1,1504,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N17326,510,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,850,857,7,7,0,0,0800-0859,17,914,1314,7,1334,1321,-13,0,0,-1,1300-1359,0,,0,224,204,180,1,1400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N13665,1182,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1500,1507,7,7,0,0,1500-1559,119,1706,1949,10,1839,1959,80,80,1,5,1800-1859,0,,0,159,232,103,1,719,3,7,0,73,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N73276,700,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1000,956,-4,0,0,-1,1000-1059,17,1013,1232,9,1259,1241,-18,0,0,-2,1200-1259,0,,0,179,165,139,1,1065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N16217,1480,14747,1474702,30559,SEA,"Seattle, WA",WA,53,Washington,93,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1155,1157,2,2,0,0,1100-1159,20,1217,2011,11,2013,2022,9,9,0,0,2000-2059,0,,0,318,325,294,1,2401,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N31412,210,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1605,1601,-4,0,0,-1,1600-1659,18,1619,2030,25,2109,2055,-14,0,0,-1,2100-2159,0,,0,244,234,191,1,1400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N77303,220,12339,1233903,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1714,1708,-6,0,0,-1,1700-1759,30,1738,1920,23,1939,1943,4,4,0,0,1900-1959,0,,0,145,155,102,1,644,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N33203,600,11697,1169702,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,2045,2042,-3,0,0,-1,2000-2059,14,2056,2324,7,2340,2331,-9,0,0,-1,2300-2359,0,,0,175,169,148,1,1065,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N11612,84,10397,1039703,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1225,1227,2,2,0,0,1200-1259,24,1251,1430,12,1452,1442,-10,0,0,-1,1400-1459,0,,0,147,135,99,1,745,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N68159,152,12266,1226602,31453,IAH,"Houston, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1145,1142,-3,0,0,-1,1100-1159,16,1158,1602,9,1643,1611,-32,0,0,-2,1600-1659,0,,0,238,209,184,1,1400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14335,124,11042,1104201,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,730,722,-8,0,0,-1,0700-0759,21,743,849,8,908,857,-11,0,0,-1,0900-0959,0,,0,98,95,66,1,404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N62631,844,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,655,647,-8,0,0,-1,0600-0659,12,659,803,9,834,812,-22,0,0,-2,0800-0859,0,,0,99,85,64,1,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N14655,1140,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1715,1706,-9,0,0,-1,1700-1759,16,1722,2124,9,2211,2133,-38,0,0,-2,2200-2259,0,,0,236,207,182,1,1372,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N24633,704,12451,1245101,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1210,1234,24,24,1,1,1200-1259,20,1254,1451,12,1438,1503,25,25,1,1,1400-1459,0,,0,148,149,117,1,821,4,4,0,1,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N73251,769,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,825,822,-3,0,0,-1,0800-0859,12,834,1628,9,1625,1637,12,12,0,0,1600-1659,0,,0,300,315,294,1,2227,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N67134,1049,14771,1477101,32457,SFO,"San Francisco, CA",CA,6,California,91,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,830,824,-6,0,0,-1,0800-0859,12,836,1733,6,1710,1739,29,29,1,1,1700-1759,0,,0,340,375,357,1,2565,11,0,0,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N37408,36,13204,1320401,31454,MCO,"Orlando, FL",FL,12,Florida,33,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1359,1357,-2,0,0,-1,1300-1359,16,1413,1622,18,1700,1640,-20,0,0,-2,1700-1759,0,,0,181,163,129,1,938,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,3,7,25,3,7/25/2007,CO,19704,CO,N59338,224,11042,1104201,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,11618,1161801,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1135,1138,3,3,0,0,1100-1159,17,1155,1300,8,1312,1308,-4,0,0,-1,1300-1359,0,,0,97,90,65,1,404,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
